<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2025.05.07	00:03:31.173	1.33624	1.33816			6
2025.05.07	00:04:00.067	1.33624				2
2025.05.07	00:04:31.455		1.33816			4
2025.05.07	00:05:00.067	1.33624				2
2025.05.07	00:05:04.379	1.33710	1.33874			6
2025.05.07	00:05:05.602	1.33702				2
2025.05.07	00:05:07.137	1.33665	1.33857			6
2025.05.07	00:05:08.985	1.33708	1.33874			6
2025.05.07	00:05:13.285	1.33712				2
2025.05.07	00:05:15.441	1.33707				2
2025.05.07	00:05:20.060	1.33664	1.33856			6
2025.05.07	00:05:22.207	1.33707	1.33874			6
2025.05.07	00:05:26.219	1.33712				2
2025.05.07	00:05:29.605	1.33670	1.33862			6
2025.05.07	00:05:33.915	1.33700	1.33874			6
2025.05.07	00:05:50.559	1.33676	1.33868			6
2025.05.07	00:05:53.335	1.33678	1.33870			6
2025.05.07	00:05:56.715	1.33642	1.33834			6
2025.05.07	00:06:00.114	1.33642				2
2025.05.07	00:06:01.036	1.33689	1.33874			6
2025.05.07	00:06:32.807	1.33688				2
2025.05.07	00:06:52.550	1.33689				2
2025.05.07	00:07:00.259	1.33689				2
2025.05.07	00:07:01.181		1.33874			4
2025.05.07	00:07:01.488	1.33642	1.33834			6
2025.05.07	00:07:03.960	1.33644	1.33836			6
2025.05.07	00:07:08.903	1.33642	1.33834			6
2025.05.07	00:07:12.910	1.33643	1.33835			6
2025.05.07	00:07:13.226	1.33642	1.33834			6
2025.05.07	00:07:23.996	1.33644	1.33836			6
2025.05.07	00:07:27.999	1.33643	1.33835			6
2025.05.07	00:07:28.617	1.33644	1.33836			6
2025.05.07	00:07:28.928	1.33643	1.33835			6
2025.05.07	00:07:29.235	1.33642	1.33834			6
2025.05.07	00:07:30.467	1.33643	1.33835			6
2025.05.07	00:07:35.086	1.33642	1.33834			6
2025.05.07	00:07:36.320	1.33643	1.33835			6
2025.05.07	00:07:45.547	1.33644	1.33836			6
2025.05.07	00:07:47.086	1.33642	1.33834			6
2025.05.07	00:07:48.316	1.33643	1.33835			6
2025.05.07	00:07:48.940	1.33644	1.33836			6
2025.05.07	00:07:51.701	1.33643	1.33835			6
2025.05.07	00:07:52.631	1.33644	1.33836			6
2025.05.07	00:07:55.395	1.33616	1.33808			6
