<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2025.05.23	00:03:31.424	1.34054	1.34224			6
2025.05.23	00:03:33.924	1.34057				2
2025.05.23	00:03:52.752	1.34062				2
2025.05.23	00:03:53.298		1.34216			4
2025.05.23	00:03:58.300	1.34054				2
2025.05.23	00:04:02.212	1.34054				2
2025.05.23	00:04:23.510	1.34062				2
2025.05.23	00:04:30.040	1.34054				2
2025.05.23	00:04:39.655	1.34057				2
2025.05.23	00:04:53.290	1.34062				2
2025.05.23	00:04:58.302		1.34216			4
2025.05.23	00:05:00.429	1.34057				2
2025.05.23	00:05:20.036	1.34054				2
2025.05.23	00:05:20.880	1.34062				2
2025.05.23	00:05:27.409	1.34054				2
2025.05.23	00:05:28.919	1.34057				2
2025.05.23	00:05:51.557	1.34062				2
2025.05.23	00:05:57.085	1.34057				2
2025.05.23	00:05:58.321		1.34216			4
2025.05.23	00:06:00.151	1.34057				2
2025.05.23	00:06:22.788	1.34062				2
2025.05.23	00:06:29.260	1.34057				2
2025.05.23	00:06:51.892	1.34058				2
2025.05.23	00:06:54.343	1.34062				2
2025.05.23	00:06:59.815	1.34058	1.34216			6
2025.05.23	00:07:00.129	1.34058				2
2025.05.23	00:07:01.046	1.34054				2
2025.05.23	00:07:19.853	1.34062				2
2025.05.23	00:07:25.483	1.34054				2
2025.05.23	00:07:29.270	1.34058				2
2025.05.23	00:07:30.189	1.34054				2
2025.05.23	00:07:36.277	1.34058				2
2025.05.23	00:07:41.512	1.34057				2
2025.05.23	00:07:45.525	1.34136				2
2025.05.23	00:07:48.266	1.34137				2
2025.05.23	00:07:51.596	1.34136				2
2025.05.23	00:07:59.833		1.34216			4
2025.05.23	00:08:00.134	1.34136				2
2025.05.23	00:08:06.557		1.34218			4
2025.05.23	00:08:06.858	1.34127				2
2025.05.23	00:08:09.222	1.34137				2
2025.05.23	00:08:14.435	1.34127				2
2025.05.23	00:08:22.735	1.34142				2
2025.05.23	00:08:28.648	1.34127				2
2025.05.23	00:08:49.694	1.34142				2
2025.05.23	00:08:55.204	1.34127				2
2025.05.23	00:08:55.762	1.34152	1.34217			6
2025.05.23	00:09:00.026	1.34152				2
2025.05.23	00:09:00.330	1.34146				2
2025.05.23	00:09:01.048	1.34152	1.34298			6
2025.05.23	00:09:01.360	1.34158				2
2025.05.23	00:09:11.777	1.34154	1.34268			6
2025.05.23	00:09:12.165	1.34164				2
2025.05.23	00:09:14.615	1.34154				2
2025.05.23	00:09:19.203	1.34169				2
2025.05.23	00:09:24.768	1.34154				2
2025.05.23	00:09:29.026	1.34181	1.34267			6
2025.05.23	00:09:38.470	1.34173	1.34263			6
2025.05.23	00:09:45.525		1.34262			4
2025.05.23	00:09:51.284	1.34172				2
2025.05.23	00:09:51.888	1.34173	1.34263			6
2025.05.23	00:10:00.130	1.34173				2
2025.05.23	00:10:02.277	1.34174	1.34264			6
2025.05.23	00:10:08.652	1.34172	1.34262			6
2025.05.23	00:10:08.963	1.34175	1.34265			6
2025.05.23	00:10:21.462	1.34164	1.34254			6
2025.05.23	00:10:23.286	1.34165	1.34255			6
2025.05.23	00:10:26.031	1.34164	1.34254			6
2025.05.23	00:10:27.251	1.34163	1.34253			6
2025.05.23	00:10:42.483	1.34164	1.34254			6
2025.05.23	00:10:53.215	1.34165	1.34238			6
2025.05.23	00:10:54.657		1.34237			4
2025.05.23	00:10:59.832	1.34166				2
2025.05.23	00:11:00.136	1.34166	1.34256			6
2025.05.23	00:11:01.061		1.34237			4
2025.05.23	00:11:05.382	1.34165				2
2025.05.23	00:11:07.490		1.34255			4
2025.05.23	00:11:08.109	1.34152	1.34236			6
2025.05.23	00:11:13.959	1.34156	1.34239			6
2025.05.23	00:11:14.267		1.34246			4
2025.05.23	00:11:15.192	1.34166	1.34239			6
2025.05.23	00:11:20.951	1.34156				2
2025.05.23	00:11:21.566		1.34246			4
2025.05.23	00:11:22.496		1.34239			4
2025.05.23	00:11:24.967	1.34152	1.34236			6
2025.05.23	00:11:28.666	1.34140				2
2025.05.23	00:11:29.585	1.34152				2
2025.05.23	00:11:41.298	1.34166				2
2025.05.23	00:11:46.852	1.34152				2
2025.05.23	00:12:00.085	1.34152				2
2025.05.23	00:12:07.467	1.34153	1.34239			6
2025.05.23	00:12:08.085	1.34152	1.34236			6
2025.05.23	00:12:12.866	1.34166				2
2025.05.23	00:12:18.751	1.34152				2
2025.05.23	00:12:44.059	1.34166				2
2025.05.23	00:12:49.314	1.34152				2
2025.05.23	00:13:01.363	1.34152				2
2025.05.23	00:13:11.356		1.34236			4
2025.05.23	00:13:14.416	1.34166				2
2025.05.23	00:13:20.371	1.34152				2
2025.05.23	00:13:30.094		1.34233			4
2025.05.23	00:13:35.632	1.34149	1.34229			6
2025.05.23	00:13:40.950		1.34222			4
2025.05.23	00:13:42.878	1.34160				2
2025.05.23	00:13:48.472	1.34149				2
2025.05.23	00:13:52.143	1.34154				2
2025.05.23	00:13:53.059	1.34149				2
2025.05.23	00:14:00.285	1.34149				2
2025.05.23	00:14:12.924	1.34160				2
2025.05.23	00:14:19.217	1.34149				2
2025.05.23	00:14:41.361		1.34222			4
2025.05.23	00:14:46.081	1.34160				2
2025.05.23	00:14:52.233	1.34149				2
2025.05.23	00:15:00.308	1.34149	1.34224			6
2025.05.23	00:15:03.254		1.34221			4
2025.05.23	00:15:19.941	1.34160				2
2025.05.23	00:16:52.482	1.34144	1.34210			6
2025.05.23	00:16:53.064	1.34151				2
2025.05.23	00:16:58.300	1.34144				2
2025.05.23	00:17:00.316	1.34144				2
2025.05.23	00:17:21.206	1.34151				2
2025.05.23	00:17:28.113	1.34144				2
2025.05.23	00:17:51.773	1.34151				2
2025.05.23	00:17:55.051		1.34210			4
2025.05.23	00:17:57.878	1.34144	1.34206			6
2025.05.23	00:18:01.358	1.34144				2
2025.05.23	00:18:20.525	1.34151				2
2025.05.23	00:18:26.136	1.34144				2
2025.05.23	00:18:47.360	1.34151				2
2025.05.23	00:18:52.877	1.34144				2
2025.05.23	00:18:58.689		1.34206			4
2025.05.23	00:19:01.359	1.34144				2
2025.05.23	00:19:02.776	1.34157	1.34260			6
2025.05.23	00:19:03.085		1.34300			4
2025.05.23	00:19:03.712		1.34295			4
2025.05.23	00:19:04.632		1.34279			4
2025.05.23	00:19:34.183	1.34176				2
2025.05.23	00:19:36.092		1.34300			4
2025.05.23	00:19:41.117		1.34279			4
2025.05.23	00:20:00.882	1.34176				2
2025.05.23	00:20:07.197	1.34158	1.34272			6
2025.05.23	00:20:38.684		1.34294			4
2025.05.23	00:20:43.900		1.34279			4
2025.05.23	00:21:01.764	1.34158				2
2025.05.23	00:21:37.064		1.34300			4
2025.05.23	00:22:00.141	1.34158				2
2025.05.23	00:22:07.839	1.34195	1.34293			6
2025.05.23	00:22:09.073	1.34175				2
2025.05.23	00:22:32.652		1.34267			4
2025.05.23	00:22:33.521	1.34174	1.34260			6
2025.05.23	00:22:34.840	1.34185				2
2025.05.23	00:22:35.147	1.34174				2
2025.05.23	00:22:39.217	1.34153	1.34254			6
2025.05.23	00:22:46.828	1.34163				2
2025.05.23	00:22:53.226	1.34153				2
2025.05.23	00:23:00.257	1.34153				2
2025.05.23	00:23:18.004	1.34163				2
2025.05.23	00:23:22.901	1.34153				2
2025.05.23	00:23:30.898	1.34160				2
2025.05.23	00:23:39.273		1.34253			4
